"AUROPHARMA","8.5"
"GLENMARK  ","8.1"
"HINDZINC  ","8.1"
"TVSMOTOR  ","8.1"
"OIL       ","8.1"
"CIPLA     ","8.1"
"HINDPETRO ","8.1"
"IRB       ","8.1"
"BIOCON    ","8.1"
"IOC       ","8.1"
"SRF       ","8.0"
"TATAGLOBAL","7.9"
"TV18BRDCST","7.7"
"ARVIND    ","7.7"
"INDUSINDBK","7.7"
"BPCL      ","7.7"
"RECLTD    ","7.7"
"M&MFIN    ","7.7"
"CADILAHC  ","7.7"
"BHARATFIN ","7.62"
"COALINDIA ","7.3"
"BHARATFORG","7.3"
"UBL       ","7.1"
"NIITTECH  ","7.1"
"TORNTPHARM","7.1"
"ASIANPAINT","7.1"
"DHFL      ","7.1"
"CASTROLIND","7.0"
"GRASIM    ","7.0"
"HCLTECH   ","7.0"
"BEL       ","7.0"
"NMDC      ","7.0"
"IDFC      ","6.9"
"CENTURYTEX","6.9"
"MRF       ","6.9"
"RELIANCE  ","6.9"
"AMARAJABAT","6.7"
"FEDERALBNK","6.7"
"PNB       ","6.7"
"AJANTPHARM","6.7"
"PETRONET  ","6.7"
"PCJEWELLER","6.7"
"RELCAPITAL","6.7"
"APOLLOTYRE","6.7"
"IGL       ","6.7"
"COLPAL    ","6.7"
"CEATLTD   ","6.7"
"HDFCBANK  ","6.7"
"CANBK     ","6.7"
"HDFC      ","6.7"
"ZEEL      ","6.7"
"EICHERMOT ","6.5"
"IFCI      ","6.5"
"IBREALEST ","6.3"
"DRREDDY   ","6.3"
"WOCKPHARMA","6.3"
"TATACOMM  ","6.1"
"UPL       ","6.1"
"MARUTI    ","6.1"
"ORIENTBANK","6.1"
"SBIN      ","6.0"
"SUNTV     ","6.0"
"STAR      ","6.0"
"SINTEX    ","6.0"
"PAGEIND   ","6.0"
"VOLTAS    ","5.9"
"INDIACEM  ","5.9"
"DIVISLAB  ","5.9"
"LICHSGFIN ","5.9"
"BRITANNIA ","5.9"
"ICICIBANK ","5.7"
"ALBK      ","5.7"
"TATAMOTORS","5.7"
"IBULHSGFIN","5.7"
"ANDHRABANK","5.5"
"NCC       ","5.3"
"ULTRACEMCO","5.1"
"HAVELLS   ","5.1"
"EXIDEIND  ","5.1"
"JSWSTEEL  ","5.1"
"PFC       ","5.1"
"JPASSOCIAT","5.0"
"GODREJCP  ","5.0"
"BANKBARODA","5.0"
"UNIONBANK ","5.0"
"RELINFRA  ","5.0"
"JISLJALEQS","5.0"
"ABIRLANUVO","5.0"
"BANKINDIA ","5.0"
"HEROMOTOCO","5.0"
"DLF       ","5.0"
"APOLLOHOSP","5.0"
"GMRINFRA  ","5.0"
"ADANIPORTS","4.9"
"L&TFH     ","4.9"
"CUMMINSIND","4.7"
"ENGINERSIN","4.7"
"INFRATEL  ","4.7"
"TATACHEM  ","4.7"
"TCS       ","4.5"
"CONCOR    ","4.5"
"SIEMENS   ","4.5"
"ONGC      ","4.5"
"KOTAKBANK ","4.3"
"TATAPOWER ","4.3"
"VEDL      ","4.1"
"KSCL      ","4.0"
"POWERGRID ","4.0"
"BAJAJ-AUTO","4.0"
"TATAMTRDVR","4.0"
"YESBANK   ","4.0"
"HINDALCO  ","4.0"
"TATASTEEL ","4.0"
"KTKBANK   ","4.0"
"IDBI      ","4.0"
"TITAN     ","4.0"
"SOUTHBANK ","4.0"
"BHEL      ","4.0"
"IDEA      ","3.9"
"CAIRN     ","3.9"
"KPIT      ","3.7"
"GODREJIND ","3.7"
"ADANIPOWER","3.7"
"HEXAWARE  ","3.7"
"WIPRO     ","3.7"
"RPOWER    ","3.5"
"SYNDIBANK ","3.5"
"M&M       ","3.3"
"JETAIRWAYS","3.3"
"INFY      ","3.1"
"LT        ","3.1"
"ICIL      ","3.1"
"GRANULES  ","3.1"
"PIDILITIND","3.1"
"BEML      ","3.0"
"BAJFINANCE","3.0"
"GAIL      ","3.0"
"NTPC      ","3.0"
"SAIL      ","3.0"
"ADANIENT","3.0"
"NHPC      ","3.0"
"DISHTV    ","3.0"
"PTC       ","3.0"
"MCLEODRUSS","3.0"
"MOTHERSUMI","3.0"
"JSWENERGY ","3.0"
"AXISBANK","3.0"
"CROMPGREAV","2.9"
"OFSS      ","2.9"
"MINDTREE  ","2.9"
"ACC       ","2.7"
"HINDUNILVR","2.7"
"SRTRANSFIN","2.7"
"AMBUJACEM ","2.7"
"BHARTIARTL","2.7"
"TATAELXSI ","2.5"
"RCOM      ","2.5"
"HDIL      ","2.3"
"BOSCHLTD  ","2.3"
"BATAINDIA ","2.3"
"MCDOWELL-N","2.3"
"DABUR     ","2.1"
"LUPIN     ","2.1"
"JINDALSTEL","2.1"
"SUNPHARMA ","2.1"
"CESC      ","2.0"
"MARICO    ","2.0"
"JUBLFOOD  ","1.7"
"ITC       ","1.7"
"TECHM     ","1.5"
"JUSTDIAL  ","1.5"
"ASHOKLEY  ","1.0"
