"UPL       ","8.1"
"ARVIND    ","8.1"
"EXIDEIND  ","8.1"
"GLENMARK  ","8.1"
"RELIANCE  ","8.1"
"OIL       ","8.1"
"BEL       ","8.1"
"JISLJALEQS","8.0"
"CIPLA     ","7.9"
"IRB       ","7.9"
"PNB       ","7.7"
"AUROPHARMA","7.7"
"PCJEWELLER","7.7"
"TVSMOTOR  ","7.7"
"CANBK     ","7.7"
"ICICIBANK ","7.3"
"MRF       ","7.3"
"ONGC      ","7.3"
"UBL       ","7.1"
"TATACOMM  ","7.1"
"TV18BRDCST","7.1"
"GODREJCP  ","7.1"
"EICHERMOT ","7.1"
"BHARATFORG","7.1"
"TATAMOTORS","7.0"
"ABIRLANUVO","7.0"
"SINTEX    ","7.0"
"GRASIM    ","7.0"
"IFCI      ","7.0"
"BIOCON    ","7.0"
"CENTURYTEX","6.9"
"IDBI      ","6.9"
"ULTRACEMCO","6.7"
"AJANTPHARM","6.7"
"ENGINERSIN","6.7"
"BANKBARODA","6.7"
"ADANIPORTS","6.7"
"INDIACEM  ","6.7"
"RECLTD    ","6.7"
"DIVISLAB  ","6.7"
"CEATLTD   ","6.7"
"ASIANPAINT","6.7"
"HDFCBANK  ","6.7"
"ORIENTBANK","6.7"
"CADILAHC  ","6.7"
"PAGEIND   ","6.7"
"NCC       ","6.7"
"IOC       ","6.7"
"CUMMINSIND","6.5"
"IDFC      ","6.5"
"IBREALEST ","6.3"
"APOLLOTYRE","6.3"
"DISHTV    ","6.3"
"MARUTI    ","6.3"
"FEDERALBNK","6.1"
"AMARAJABAT","6.0"
"CASTROLIND","6.0"
"UNIONBANK ","6.0"
"SUNTV     ","6.0"
"STAR      ","6.0"
"RELCAPITAL","6.0"
"PFC       ","6.0"
"TORNTPHARM","6.0"
"ANDHRABANK","6.0"
"WOCKPHARMA","6.0"
"KTKBANK   ","6.0"
"HCLTECH   ","6.0"
"SOUTHBANK ","6.0"
"VOLTAS    ","5.9"
"SBIN      ","5.9"
"LICHSGFIN ","5.9"
"BRITANNIA ","5.9"
"DHFL      ","5.9"
"TATACHEM  ","5.9"
"ZEEL      ","5.9"
"BAJAJ-AUTO","5.7"
"HINDZINC  ","5.3"
"IGL       ","5.3"
"DRREDDY   ","5.3"
"GODREJIND ","5.1"
"BANKINDIA ","5.1"
"JPASSOCIAT","5.0"
"ALBK      ","5.0"
"BPCL      ","5.0"
"CESC      ","5.0"
"M&MFIN    ","5.0"
"COLPAL    ","5.0"
"HDFC      ","5.0"
"MOTHERSUMI","5.0"
"JSWENERGY ","5.0"
"ITC       ","5.0"
"KOTAKBANK ","4.9"
"HAVELLS   ","4.9"
"INDUSINDBK","4.9"
"PETRONET  ","4.9"
"JSWSTEEL  ","4.9"
"IBULHSGFIN","4.9"
"HEROMOTOCO","4.9"
"PIDILITIND","4.9"
"NMDC      ","4.9"
"INFRATEL  ","4.7"
"ADANIPOWER","4.7"
"SRF       ","4.7"
"HINDALCO  ","4.7"
"NIITTECH  ","4.5"
"BHEL      ","4.5"
"KPIT      ","4.3"
"INFY      ","4.3"
"POWERGRID ","4.3"
"JINDALSTEL","4.3"
"SUNPHARMA ","4.3"
"AXISBANK","4.3"
"CROMPGREAV","4.1"
"AMBUJACEM ","4.1"
"COALINDIA ","4.1"
"VEDL      ","4.1"
"MARICO    ","4.1"
"HINDPETRO ","4.1"
"HDIL      ","4.0"
"GAIL      ","4.0"
"TATAPOWER ","4.0"
"SAIL      ","4.0"
"TATAGLOBAL","4.0"
"RELINFRA  ","4.0"
"TATAMTRDVR","4.0"
"NHPC      ","4.0"
"PTC       ","4.0"
"CAIRN     ","4.0"
"SYNDIBANK ","4.0"
"GMRINFRA  ","4.0"
"ACC       ","3.9"
"L&TFH     ","3.9"
"MCDOWELL-N","3.9"
"LUPIN     ","3.7"
"DABUR     ","3.5"
"BOSCHLTD  ","3.5"
"NTPC      ","3.3"
"RPOWER    ","3.3"
"JETAIRWAYS","3.3"
"KSCL      ","3.1"
"TECHM     ","3.1"
"LT        ","3.1"
"IDEA      ","3.1"
"TATAELXSI ","3.1"
"BHARTIARTL","3.1"
"WIPRO     ","3.1"
"BEML      ","3.0"
"JUSTDIAL  ","3.0"
"BAJFINANCE","3.0"
"HINDUNILVR","3.0"
"YESBANK   ","3.0"
"MCLEODRUSS","3.0"
"TATASTEEL ","3.0"
"RCOM      ","3.0"
"TITAN     ","3.0"
"MINDTREE  ","2.9"
"M&M       ","2.7"
"SRTRANSFIN","2.7"
"HEXAWARE  ","2.7"
"SIEMENS   ","2.7"
"JUBLFOOD  ","2.5"
"TCS       ","2.3"
"OFSS      ","2.1"
"ICIL      ","2.1"
"GRANULES  ","2.1"
"APOLLOHOSP","2.1"
"ASHOKLEY  ","2.0"
"ADANIENT","2.0"
"DLF       ","2.0"
"BHARATFIN ","2.0"
"CONCOR    ","1.9"
"BATAINDIA ","1.5"
