"HAVELLS   ","9.0"
"PAGEIND   ","9.0"
"RECLTD    ","8.3"
"UBL       ","8.1"
"AMARAJABAT","8.1"
"ARVIND    ","8.1"
"SUNTV     ","8.1"
"TATAPOWER ","8.1"
"SRF       ","8.1"
"M&MFIN    ","8.1"
"OIL       ","8.1"
"ASIANPAINT","8.1"
"CANBK     ","8.1"
"ZEEL      ","8.1"
"TV18BRDCST","8.0"
"UNIONBANK ","8.0"
"GAIL      ","8.0"
"AUROPHARMA","8.0"
"TATAGLOBAL","8.0"
"LICHSGFIN ","8.0"
"TATASTEEL ","8.0"
"NMDC      ","8.0"
"ONGC      ","8.0"
"SOUTHBANK ","8.0"
"GODREJIND ","7.9"
"IDFC      ","7.9"
"INDUSINDBK","7.7"
"HINDZINC  ","7.7"
"IBULHSGFIN","7.7"
"HINDALCO  ","7.7"
"NCC       ","7.7"
"CASTROLIND","7.3"
"BPCL      ","7.3"
"PFC       ","7.3"
"IGL       ","7.3"
"MCDOWELL-N","7.3"
"BEL       ","7.3"
"IOC       ","7.3"
"BHARATFIN ","7.12"
"VOLTAS    ","7.1"
"CUMMINSIND","7.1"
"RELIANCE  ","7.1"
"L&TFH     ","7.1"
"APOLLOTYRE","7.1"
"TATACOMM  ","7.0"
"INDIACEM  ","7.0"
"ABIRLANUVO","7.0"
"CONCOR    ","7.0"
"COLPAL    ","7.0"
"MOTHERSUMI","7.0"
"CENTURYTEX","6.9"
"MRF       ","6.9"
"EICHERMOT ","6.9"
"INFRATEL  ","6.9"
"TVSMOTOR  ","6.9"
"CEATLTD   ","6.9"
"HCLTECH   ","6.9"
"SBIN      ","6.7"
"FEDERALBNK","6.7"
"GLENMARK  ","6.7"
"PETRONET  ","6.7"
"BHARATFORG","6.7"
"ORIENTBANK","6.7"
"HDFC      ","6.7"
"VEDL      ","6.7"
"CAIRN     ","6.7"
"HINDPETRO ","6.7"
"BIOCON    ","6.7"
"ULTRACEMCO","6.5"
"GODREJCP  ","6.5"
"KSCL      ","6.3"
"EXIDEIND  ","6.3"
"BRITANNIA ","6.3"
"DHFL      ","6.3"
"IBREALEST ","6.0"
"PNB       ","6.0"
"RELCAPITAL","6.0"
"TATAMOTORS","6.0"
"TATAMTRDVR","6.0"
"SINTEX    ","6.0"
"PIDILITIND","6.0"
"ENGINERSIN","5.9"
"PCJEWELLER","5.9"
"TORNTPHARM","5.9"
"UPL       ","5.7"
"YESBANK   ","5.7"
"DABUR     ","5.3"
"CIPLA     ","5.3"
"MARUTI    ","5.3"
"TATACHEM  ","5.3"
"POWERGRID ","5.1"
"NIITTECH  ","5.1"
"IRB       ","5.1"
"KPIT      ","5.0"
"BANKBARODA","5.0"
"SAIL      ","5.0"
"JUBLFOOD  ","5.0"
"DLF       ","5.0"
"WOCKPHARMA","5.0"
"MARICO    ","5.0"
"AJANTPHARM","4.9"
"JSWSTEEL  ","4.9"
"HDFCBANK  ","4.9"
"CADILAHC  ","4.9"
"JISLJALEQS","4.7"
"KOTAKBANK ","4.5"
"ACC       ","4.5"
"BANKINDIA ","4.5"
"ADANIPORTS","4.3"
"BEML      ","4.1"
"JPASSOCIAT","4.0"
"BAJFINANCE","4.0"
"SRTRANSFIN","4.0"
"CESC      ","4.0"
"HEROMOTOCO","4.0"
"AXISBANK","4.0"
"HINDUNILVR","3.9"
"KTKBANK   ","3.9"
"GRANULES  ","3.7"
"ANDHRABANK","3.7"
"BHARTIARTL","3.7"
"SYNDIBANK ","3.7"
"HDIL      ","3.5"
"ALBK      ","3.5"
"BAJAJ-AUTO","3.5"
"NHPC      ","3.5"
"TECHM     ","3.3"
"LT        ","3.3"
"ITC       ","3.3"
"M&M       ","3.1"
"OFSS      ","3.1"
"TCS       ","3.1"
"PTC       ","3.1"
"MINDTREE  ","3.1"
"SIEMENS   ","3.1"
"WIPRO     ","3.1"
"TITAN     ","3.1"
"ASHOKLEY  ","3.0"
"ICICIBANK ","3.0"
"RELINFRA  ","3.0"
"JINDALSTEL","3.0"
"DISHTV    ","3.0"
"IFCI      ","3.0"
"APOLLOHOSP","3.0"
"BHEL      ","2.9"
"BOSCHLTD  ","2.7"
"NTPC      ","2.7"
"IDEA      ","2.7"
"AMBUJACEM ","2.7"
"IDBI      ","2.7"
"STAR      ","2.5"
"TATAELXSI ","2.5"
"RPOWER    ","2.3"
"ADANIPOWER","2.1"
"COALINDIA ","2.1"
"JSWENERGY ","2.1"
"SUNPHARMA ","2.1"
"RCOM      ","2.1"
"GMRINFRA  ","2.1"
"DIVISLAB  ","2.0"
"GRASIM    ","2.0"
"MCLEODRUSS","2.0"
"LUPIN     ","1.7"
"JUSTDIAL  ","1.7"
"INFY      ","1.7"
"ADANIENT","1.7"
"BATAINDIA ","1.7"
"HEXAWARE  ","1.5"
"DRREDDY   ","1.5"
"JETAIRWAYS","1.3"
"CROMPGREAV","1.0"
"ICIL      ","1.0"
