"SUNTV     ","8.5"
"TATAPOWER ","8.5"
"RECLTD    ","8.3"
"ZEEL      ","8.3"
"UBL       ","8.1"
"AMARAJABAT","8.1"
"ARVIND    ","8.1"
"PETRONET  ","8.1"
"EICHERMOT ","8.1"
"RELIANCE  ","8.1"
"SRF       ","8.1"
"M&MFIN    ","8.1"
"OIL       ","8.1"
"CANBK     ","8.1"
"HINDPETRO ","8.1"
"TV18BRDCST","8.0"
"HAVELLS   ","8.0"
"UNIONBANK ","8.0"
"GAIL      ","8.0"
"AUROPHARMA","8.0"
"TATAGLOBAL","8.0"
"INDIACEM  ","8.0"
"LICHSGFIN ","8.0"
"TATASTEEL ","8.0"
"NMDC      ","8.0"
"ONGC      ","8.0"
"IDFC      ","7.9"
"VEDL      ","7.9"
"GODREJIND ","7.7"
"GODREJCP  ","7.7"
"INDUSINDBK","7.7"
"HINDZINC  ","7.7"
"TATAMOTORS","7.7"
"TATAMTRDVR","7.7"
"IBULHSGFIN","7.7"
"HINDALCO  ","7.7"
"CAIRN     ","7.7"
"CASTROLIND","7.3"
"BEL       ","7.3"
"IOC       ","7.3"
"VOLTAS    ","7.1"
"L&TFH     ","7.1"
"PFC       ","7.1"
"MARUTI    ","7.1"
"BHARATFORG","7.1"
"HCLTECH   ","7.1"
"TATACOMM  ","7.0"
"SAIL      ","7.0"
"ABIRLANUVO","7.0"
"ORIENTBANK","7.0"
"PAGEIND   ","7.0"
"SOUTHBANK ","7.0"
"MRF       ","6.9"
"TVSMOTOR  ","6.9"
"CEATLTD   ","6.9"
"NCC       ","6.9"
"SBIN      ","6.7"
"FEDERALBNK","6.7"
"ENGINERSIN","6.7"
"GLENMARK  ","6.7"
"APOLLOTYRE","6.7"
"IGL       ","6.7"
"BIOCON    ","6.7"
"BHARATFIN ","6.62"
"KSCL      ","6.3"
"EXIDEIND  ","6.3"
"BPCL      ","6.3"
"PIDILITIND","6.3"
"ASIANPAINT","6.1"
"DHFL      ","6.1"
"JPASSOCIAT","6.0"
"PNB       ","6.0"
"BANKBARODA","6.0"
"RELCAPITAL","6.0"
"JUBLFOOD  ","6.0"
"CONCOR    ","6.0"
"SINTEX    ","6.0"
"MOTHERSUMI","6.0"
"UPL       ","5.9"
"CENTURYTEX","5.9"
"JSWSTEEL  ","5.9"
"MCDOWELL-N","5.9"
"IRB       ","5.9"
"CADILAHC  ","5.7"
"AJANTPHARM","5.5"
"ADANIPORTS","5.3"
"BANKINDIA ","5.3"
"TATACHEM  ","5.3"
"CUMMINSIND","5.1"
"PCJEWELLER","5.1"
"HDFCBANK  ","5.1"
"JISLJALEQS","5.0"
"INFRATEL  ","5.0"
"DLF       ","5.0"
"WOCKPHARMA","5.0"
"HDFC      ","5.0"
"ULTRACEMCO","4.9"
"TORNTPHARM","4.9"
"COLPAL    ","4.9"
"YESBANK   ","4.9"
"ANDHRABANK","4.7"
"KOTAKBANK ","4.5"
"POWERGRID ","4.5"
"IDBI      ","4.5"
"BOSCHLTD  ","4.3"
"ACC       ","4.1"
"BRITANNIA ","4.1"
"IBREALEST ","4.0"
"DABUR     ","4.0"
"BAJFINANCE","4.0"
"BAJAJ-AUTO","4.0"
"SRTRANSFIN","4.0"
"CIPLA     ","4.0"
"HEROMOTOCO","4.0"
"AXISBANK","4.0"
"RELINFRA  ","3.9"
"KTKBANK   ","3.9"
"SYNDIBANK ","3.9"
"HDIL      ","3.7"
"LUPIN     ","3.7"
"TECHM     ","3.5"
"BEML      ","3.5"
"CESC      ","3.5"
"NHPC      ","3.5"
"PTC       ","3.3"
"M&M       ","3.1"
"TCS       ","3.1"
"GRANULES  ","3.1"
"MINDTREE  ","3.1"
"APOLLOHOSP","3.1"
"BHARTIARTL","3.1"
"SIEMENS   ","3.1"
"KPIT      ","3.0"
"ASHOKLEY  ","3.0"
"ICICIBANK ","3.0"
"ALBK      ","3.0"
"DIVISLAB  ","3.0"
"DISHTV    ","3.0"
"MCLEODRUSS","3.0"
"IFCI      ","3.0"
"RCOM      ","3.0"
"BHEL      ","2.9"
"OFSS      ","2.7"
"HINDUNILVR","2.7"
"NTPC      ","2.7"
"LT        ","2.7"
"NIITTECH  ","2.7"
"IDEA      ","2.7"
"WIPRO     ","2.7"
"ADANIPOWER","2.5"
"TATAELXSI ","2.5"
"MARICO    ","2.5"
"TITAN     ","2.5"
"RPOWER    ","2.3"
"AMBUJACEM ","2.3"
"COALINDIA ","2.3"
"GMRINFRA  ","2.3"
"STAR      ","2.1"
"BATAINDIA ","2.1"
"JSWENERGY ","2.1"
"JINDALSTEL","2.0"
"ADANIENT","2.0"
"GRASIM    ","2.0"
"JUSTDIAL  ","1.7"
"SUNPHARMA ","1.7"
"ITC       ","1.7"
"HEXAWARE  ","1.5"
"DRREDDY   ","1.5"
"JETAIRWAYS","1.3"
"INFY      ","1.1"
"CROMPGREAV","1.0"
"ICIL      ","1.0"
